acc x,acc y,acc z,gyro x,gyro y,gyro z,temp,humidity,timestamp
-0.692,-2.296,0.671,11.475,-47.485,211.121,23,57,11512
-0.633,-1.919,0.442,10.254,-66.711,207.336,23,57,11527
-0.132,-1.687,0.100,6.042,-90.759,201.111,23,57,11543
0.866,-1.460,-0.035,-18.372,-66.101,192.017,23,57,11557
0.524,-1.253,0.203,-24.536,-34.912,152.771,23,57,11572
0.242,-1.083,0.237,-14.465,4.517,119.812,23,57,11587
-0.062,-0.574,0.092,3.784,13.550,63.171,23,57,11602
-0.641,-0.562,-0.070,49.683,0.916,-17.517,23,57,11617
-0.303,-0.404,-0.171,51.147,-20.020,-34.729,23,57,11632
-0.115,-0.306,-0.156,28.870,-56.885,-57.068,23,57,11647
-0.003,-0.223,0.022,8.301,-64.331,-93.018,23,57,11662
-0.052,-0.235,0.164,7.202,-62.927,-113.708,23,57,11677
-0.053,-0.265,0.214,9.155,-52.490,-152.893,23,57,11692
-0.006,-0.322,0.216,7.690,-41.016,-187.622,23,57,11707
0.034,-0.372,0.180,5.432,-34.912,-220.703,23,57,11722
0.065,-0.404,0.169,4.456,-33.081,-236.145,23,57,11737
0.093,-0.498,0.177,-0.610,-28.320,-264.954,23,57,11752
0.004,-0.744,0.172,-9.460,-33.936,-284.546,23,57,11767
-0.002,-0.939,0.248,-15.320,-47.974,-288.147,23,57,11782
0.094,-1.001,0.278,-3.845,-70.190,-307.495,23,57,11797
-0.034,-1.282,0.203,-14.465,-73.242,-310.181,23,57,11812
0.536,-1.879,0.357,-16.174,-81.116,-325.684,23,57,11827
0.873,-2.066,0.401,0.000,-100.525,-330.322,23,57,11842
0.755,-2.071,0.534,-6.104,-37.842,-339.233,23,57,11857
0.721,-2.041,0.359,6.470,16.357,-330.444,23,57,11872
0.776,-2.002,0.235,6.836,24.170,-312.439,23,57,11887
0.880,-1.870,-0.120,-4.395,-19.104,-245.728,23,57,11902
1.104,-1.482,-0.102,1.709,-56.396,-181.580,23,57,11917
1.542,-1.414,-0.300,17.334,-75.134,-146.179,23,57,11932
1.643,-1.233,-0.329,32.532,-125.732,-44.739,23,57,11947
1.697,-0.863,0.041,10.986,-114.441,52.917,23,57,11963
1.747,-0.888,0.286,4.089,-77.148,85.327,23,57,11977
1.578,-0.972,0.418,-11.780,11.353,130.188,23,57,11992
-2.581,-1.716,-0.007,44.983,74.280,56.580,23,57,12008
0.425,-0.747,0.969,1.587,-62.744,77.515,23,57,12022
0.655,-0.476,2.021,-114.197,89.294,101.440,23,57,12037
-0.106,-2.382,0.712,44.556,138.000,113.892,23,57,12052
0.041,-1.336,1.188,16.663,145.752,106.812,23,57,12067
0.276,-1.248,-0.229,34.607,189.392,96.985,23,57,12082
0.378,-1.141,-0.489,73.730,188.171,82.031,23,57,12097
0.386,-1.048,-0.798,50.720,154.419,79.224,23,57,12112
0.069,-1.115,-0.396,32.104,103.210,99.731,23,56,12127
0.086,-1.026,-0.182,6.836,-12.268,105.652,23,56,12142
0.064,-1.026,0.364,-22.156,-91.125,111.206,23,57,12157
0.166,-1.140,0.341,-14.282,-84.961,96.069,23,57,12172
0.459,-1.072,0.367,-2.930,-60.425,83.008,23,57,12187
0.413,-1.062,0.312,16.663,14.038,53.833,23,57,12202
0.303,-1.025,0.153,20.264,64.941,31.860,23,57,12217
0.179,-1.032,0.061,17.822,77.637,24.902,23,57,12232
0.124,-1.019,-0.018,13.123,68.298,18.005,23,57,12247
-0.095,-0.997,-0.053,6.470,11.841,25.818,23,57,12262
-0.051,-1.001,0.045,-0.549,-28.625,31.372,23,56,12277
0.030,-1.018,0.054,-2.319,-38.208,32.898,23,57,12292
0.094,-1.021,0.195,0.427,-31.677,30.762,23,57,12307
0.177,-1.002,0.256,6.836,-1.221,21.790,23,57,12322
0.145,-1.004,0.153,10.254,12.451,17.395,23,57,12337
0.073,-1.000,0.119,13.794,20.691,14.282,23,57,12352
-0.019,-0.990,0.045,11.658,5.920,17.883,23,57,12367
0.001,-1.017,0.060,10.376,-21.240,23.438,23,57,12382
0.054,-1.038,0.101,8.667,-22.522,24.780,23,57,12397
0.127,-1.051,0.148,9.460,-22.095,22.766,23,57,12412
0.112,-1.008,0.076,7.568,-13.855,20.386,23,57,12427
-0.015,-1.001,-0.080,4.333,-13.367,21.851,23,57,12442
-0.033,-0.997,-0.108,-0.122,-20.447,28.503,23,57,12457
-0.034,-0.982,-0.007,-2.747,-14.954,37.231,23,57,12472
-0.066,-1.007,0.104,-2.258,-7.690,41.565,23,57,12487
-0.067,-1.037,0.115,-0.610,7.507,51.331,23,57,12502
-0.066,-1.064,0.063,0.305,16.602,62.683,23,57,12517
-0.107,-1.087,-0.005,-0.305,18.860,69.397,23,57,12532
-0.106,-1.082,0.003,0.000,22.705,82.764,23,57,12547
0.000,-1.046,0.103,0.244,33.203,95.154,23,57,12562
0.024,-1.116,0.097,-0.549,39.673,101.257,23,57,12577
-0.000,-1.173,0.123,-2.502,43.945,114.319,23,57,12592
0.075,-1.290,0.286,-5.493,43.884,125.549,23,57,12607
0.092,-1.366,0.290,-7.812,41.382,138.977,23,57,12622
0.005,-1.620,0.149,-11.780,42.786,146.301,23,57,12638
-0.136,-1.818,0.011,-8.301,37.964,161.438,23,57,12652
-0.220,-1.871,0.392,5.493,9.521,186.157,23,57,12667
-0.568,-2.290,0.718,-0.244,-4.944,201.477,23,57,12682
-0.934,-2.487,0.682,-9.827,-15.503,218.506,23,57,12697
-0.655,-2.294,0.597,5.249,-27.100,220.581,23,57,12712
-0.649,-1.983,0.320,3.723,-56.763,208.008,23,57,12727
-0.186,-1.726,0.002,-1.221,-63.049,203.125,23,57,12742
1.069,-1.567,-0.165,-35.583,-23.865,193.604,23,57,12757
0.522,-1.362,0.032,-38.757,48.279,138.916,23,57,12772
0.408,-0.928,-0.349,-21.606,48.157,115.723,23,57,12787
0.213,-0.512,-0.004,-23.499,24.902,72.388,23,57,12802
-0.463,-0.517,-0.065,14.343,41.016,-15.808,23,57,12817
-0.191,-0.453,-0.381,29.236,25.635,-36.194,23,57,12832
-0.006,-0.299,-0.418,16.479,-10.925,-52.063,23,57,12847
0.132,-0.096,-0.277,-7.507,-20.935,-82.581,23,57,12862
0.044,-0.121,-0.116,-11.658,-21.423,-120.972,23,57,12877
-0.054,-0.212,-0.020,-11.536,-18.188,-138.794,23,57,12893
-0.002,-0.255,-0.014,-14.221,-8.972,-173.096,23,57,12907
0.018,-0.314,-0.033,-16.479,-7.935,-204.163,23,57,12922
0.048,-0.374,-0.018,-18.127,-7.690,-218.384,23,57,12937
0.027,-0.430,-0.006,-23.010,-6.470,-245.361,23,57,12952
-0.032,-0.584,-0.014,-30.334,-15.320,-266.479,23,57,12967
-0.113,-0.881,0.002,-33.630,-45.898,-275.208,23,57,12982
-0.065,-0.954,0.001,-20.935,-60.425,-282.593,23,57,12997
0.038,-1.116,-0.035,-18.066,-64.270,-292.297,23,57,13012
0.359,-1.631,0.042,-3.296,-75.256,-305.481,23,57,13027
0.699,-1.894,0.179,6.104,-81.604,-314.697,23,57,13042
0.721,-2.105,0.209,5.615,-48.950,-324.768,23,57,13057
0.499,-1.963,0.050,14.648,-10.071,-336.182,23,57,13072
0.582,-2.004,-0.053,21.912,-2.441,-337.891,23,57,13087
0.781,-2.078,-0.180,26.245,-14.648,-302.368,23,57,13102
1.113,-1.622,0.012,23.621,-79.956,-240.112,23,57,13117
1.696,-1.405,-0.006,30.640,-127.197,-176.147,23,57,13132
1.855,-1.135,0.055,42.114,-124.634,-143.127,23,57,13147
1.904,-0.776,0.440,53.345,-109.436,-58.289,23,57,13162
1.859,-0.772,0.615,27.832,-62.622,35.217,23,57,13177
1.831,-0.838,0.735,15.991,-23.438,70.801,23,57,13193
0.065,-1.312,0.918,-3.540,68.298,122.253,23,57,13207
-3.594,-2.089,-0.778,-13.794,188.354,122.314,23,57,13222
-0.230,-1.159,0.011,39.001,251.709,32.959,23,57,13237
0.086,-1.043,2.501,79.407,-26.062,45.715,23,57,13252
-0.084,-2.075,0.796,-142.029,171.936,129.150,23,57,13267
0.258,-1.189,1.292,62.561,10.681,116.699,23,57,13282
0.579,-1.376,-0.132,11.475,87.524,106.506,23,57,13297
0.349,-1.081,-0.502,59.387,218.018,88.013,23,57,13312
-0.087,-0.950,-0.604,63.477,197.754,78.674,23,57,13327
0.119,-1.074,-0.422,36.926,153.931,83.313,23,57,13342
0.236,-1.003,0.024,10.071,35.950,106.262,23,57,13357
0.105,-1.052,0.384,-0.488,-95.520,116.882,23,57,13372
0.256,-1.131,0.365,-14.282,-119.751,118.713,23,57,13387
0.510,-1.024,0.349,-9.216,-63.171,91.370,23,57,13402
0.292,-1.027,0.170,7.568,35.889,61.584,23,57,13417
0.195,-1.050,0.084,16.174,64.758,32.043,23,57,13432
-0.021,-1.028,-0.020,19.836,73.059,34.973,23,57,13447
-0.040,-0.979,-0.044,16.785,40.161,34.058,23,57,13462
0.031,-1.020,-0.021,9.521,1.709,37.231,23,57,13477
0.088,-1.034,0.051,8.362,-11.292,37.720,23,57,13492
0.157,-1.058,0.183,3.357,-18.616,37.354,23,57,13507
0.210,-1.006,0.205,5.615,-10.803,34.180,23,57,13522
0.128,-0.976,0.146,9.033,-5.005,30.334,23,57,13537
0.009,-1.019,-0.024,9.949,7.324,26.245,23,57,13552
0.084,-0.994,-0.001,9.277,-4.456,28.137,23,57,13567
0.095,-0.997,0.022,8.301,-15.259,28.442,23,57,13582
0.115,-1.030,0.073,7.568,-18.738,28.442,23,57,13597
0.076,-1.032,0.045,7.751,-19.714,28.015,23,57,13612
0.060,-1.008,0.026,6.592,-17.090,29.236,23,57,13627
0.065,-0.976,-0.011,5.249,-14.709,30.884,23,57,13642
0.032,-0.989,0.040,3.357,-7.202,35.278,23,57,13657
0.057,-0.995,0.096,4.089,-0.977,41.809,23,57,13672
0.107,-1.012,0.085,5.188,3.357,44.495,23,57,13687
0.087,-1.058,0.004,4.822,13.672,48.706,23,57,13702
-0.032,-1.132,0.010,4.517,16.418,53.894,23,57,13717
-0.039,-1.139,0.045,3.113,13.306,63.538,23,57,13732
0.029,-1.072,0.207,3.235,9.460,69.031,23,57,13747
0.069,-1.112,0.162,2.563,19.043,79.590,23,57,13762
0.041,-1.148,0.106,1.770,33.264,90.027,23,57,13777
0.007,-1.249,0.068,1.038,36.438,97.107,23,57,13792
-0.025,-1.359,0.115,1.526,36.255,113.281,23,57,13807
-0.001,-1.543,0.142,3.113,33.142,129.639,23,57,13822
-0.065,-1.720,0.135,2.808,32.959,138.123,23,57,13837
-0.335,-1.983,0.249,2.136,36.743,155.823,23,57,13852
-0.561,-2.226,0.571,15.259,18.433,177.979,23,57,13867
-0.973,-2.481,0.686,13.428,-17.090,207.458,23,57,13882
-0.901,-2.281,0.642,6.165,-34.302,219.177,23,57,13897
-0.442,-1.977,0.268,26.978,-72.510,219.788,23,57,13912
0.288,-1.738,-0.044,22.888,-114.929,211.182,23,57,13927
1.239,-1.596,-0.177,15.442,-108.765,213.745,23,57,13942
0.609,-1.356,0.017,-20.752,-54.016,204.834,23,57,13957
0.402,-0.853,-0.181,-19.592,-7.751,153.748,23,57,13972
-0.085,-0.670,-0.083,-3.235,-5.554,107.544,23,57,13987
-0.263,-0.540,-0.160,20.142,-9.949,64.331,23,57,14002
0.006,-0.272,-0.145,45.471,-43.335,1.221,23,57,14017
0.087,-0.190,-0.109,33.264,-62.927,-15.991,23,57,14032
0.153,-0.132,-0.013,9.216,-62.439,-31.494,23,57,14047
0.141,-0.133,0.083,7.202,-48.218,-71.106,23,57,14062
0.137,-0.142,0.129,11.169,-25.940,-113.403,23,57,14077
0.071,-0.183,0.141,12.207,-10.803,-132.690,23,57,14092
0.055,-0.231,0.088,11.108,14.771,-170.105,23,57,14107
0.069,-0.256,0.066,13.733,29.419,-205.139,23,57,14122
0.053,-0.327,0.057,13.428,32.043,-220.520,23,57,14137
-0.029,-0.452,0.054,6.897,31.250,-248.047,23,57,14152
-0.111,-0.663,0.074,-2.563,15.991,-268.372,23,57,14167
-0.086,-0.733,0.139,-9.155,1.038,-273.743,23,57,14182
-0.062,-0.843,0.091,-15.320,-42.175,-278.992,23,57,14197
0.099,-1.268,0.234,-18.616,-75.867,-288.940,23,57,14212
0.406,-1.635,0.260,-19.531,-104.614,-289.917,23,57,14227
0.798,-1.698,0.386,-5.432,-120.911,-299.194,23,57,14242
0.925,-2.006,0.480,-1.282,-86.914,-318.054,23,57,14257
0.886,-1.957,0.362,11.536,-9.094,-332.764,23,57,14272
0.760,-1.946,0.213,16.846,21.362,-339.233,23,55,14287
0.652,-2.001,0.025,12.024,56.702,-322.937,23,57,14302
0.960,-1.741,-0.143,-1.648,18.311,-261.780,23,57,14317
1.192,-1.632,-0.232,-3.723,-46.692,-196.533,23,57,14332
1.514,-1.419,-0.306,9.827,-65.857,-163.147,23,57,14347
1.661,-0.891,-0.052,41.138,-94.482,-75.195,23,57,14362
1.649,-0.830,0.215,27.771,-122.375,32.532,23,57,14377
1.534,-0.903,0.499,12.695,-104.187,74.951,23,57,14392
-1.669,-1.542,0.123,-1.953,-28.320,126.404,23,57,14407
-0.394,-1.055,0.533,32.654,77.637,66.345,23,57,14422
0.301,-0.588,1.575,56.091,34.180,42.419,23,57,14438
-0.208,-2.114,1.086,-63.538,25.696,84.045,23,57,14452
0.180,-1.555,0.963,-5.005,103.088,125.488,23,57,14467
0.359,-1.360,0.620,30.884,96.252,119.202,23,57,14483
0.642,-1.272,-0.597,26.306,145.752,113.708,23,57,14497
0.230,-0.911,-0.492,59.387,235.107,84.961,23,57,14512
-0.054,-0.861,-0.488,44.556,165.894,79.956,23,57,14527
-0.014,-1.000,-0.105,26.550,124.390,78.979,23,57,14542
0.016,-1.115,0.165,-1.648,2.869,104.675,23,57,14557
0.169,-1.053,0.515,-13.306,-118.469,116.577,23,57,14572
0.437,-1.070,0.513,-19.592,-121.277,114.502,23,57,14587
0.490,-1.080,0.171,3.967,-24.658,77.942,23,57,14602
0.198,-0.995,-0.059,23.010,61.829,42.480,23,57,14617
0.149,-1.003,-0.023,20.874,71.838,34.363,23,57,14632
-0.102,-1.009,-0.023,12.573,60.791,27.588,23,57,14647
0.021,-1.000,-0.015,9.644,26.062,30.334,23,57,14662
0.091,-1.018,-0.011,3.906,-9.277,32.532,23,57,14677
0.097,-1.032,0.117,1.770,-20.874,32.776,23,57,14692
0.168,-1.028,0.205,0.122,-24.231,30.457,23,57,14707
0.188,-1.023,0.186,5.554,-5.554,21.790,23,57,14722
0.112,-0.994,0.099,9.155,3.845,17.212,23,57,14737
0.005,-0.988,-0.001,13.000,17.395,11.169,23,57,14752
-0.021,-1.000,0.021,11.963,3.906,13.672,23,57,14767
0.027,-1.013,0.021,10.925,-7.080,19.165,23,57,14782
0.122,-1.027,0.073,8.972,-18.799,20.325,23,57,14797
0.139,-1.030,0.099,8.972,-14.709,19.165,23,57,14812
0.115,-1.031,0.089,10.010,-4.211,15.564,23,57,14827
0.038,-1.017,0.056,10.132,-3.235,14.893,23,56,14842
0.033,-1.001,0.022,10.193,-9.033,16.541,23,56,14857
0.046,-0.985,-0.026,9.949,-10.498,19.836,23,57,14872
-0.017,-0.976,-0.064,9.094,-6.592,21.362,23,57,14887
-0.147,-1.003,-0.106,6.897,3.052,26.611,23,57,14902
-0.144,-1.058,-0.043,3.540,5.249,39.001,23,57,14917
-0.159,-1.077,-0.013,1.465,8.911,52.673,23,57,14932
-0.168,-1.080,0.011,0.610,11.719,59.570,23,57,14947
-0.060,-1.054,0.053,1.404,15.198,74.341,23,57,14962
-0.012,-1.064,0.044,3.845,26.306,87.341,23,57,14977
-0.008,-1.135,0.001,4.517,33.752,93.140,23,57,14993
0.066,-1.225,0.039,4.761,38.208,105.713,23,57,15007
0.151,-1.318,0.199,4.395,32.166,117.493,23,56,15022
0.250,-1.442,0.090,2.075,31.311,126.160,23,56,15037
-0.085,-1.704,-0.020,-2.869,33.936,131.653,23,56,15052
-0.134,-1.736,0.316,-0.488,27.954,144.592,23,56,15067
-0.018,-1.799,0.528,10.925,6.653,164.124,23,56,15082
-0.489,-2.366,0.536,6.653,0.549,176.453,23,56,15097
-0.828,-2.431,0.575,-7.446,-18.188,204.224,23,56,15112
-1.014,-2.308,0.635,18.372,-40.466,214.905,23,56,15127
-0.850,-2.028,0.389,14.648,-60.608,221.191,23,56,15142
0.691,-1.565,-0.081,12.390,-112.244,210.266,23,56,15157
1.047,-1.466,-0.062,-3.418,-104.248,211.182,23,57,15172
0.706,-1.358,0.087,-32.776,-25.757,175.842,23,57,15187
0.310,-0.932,-0.160,-26.978,2.258,148.926,23,57,15202
-0.396,-0.539,0.101,-4.272,15.259,106.384,23,57,15217
-0.587,-0.517,-0.041,13.977,26.489,27.954,23,57,15232
-0.208,-0.357,-0.129,34.424,19.165,-9.949,23,57,15247
0.033,-0.201,-0.137,25.513,-2.258,-39.734,23,57,15262
0.046,-0.155,-0.023,3.174,-10.986,-69.763,23,57,15277
-0.009,-0.156,0.043,-2.075,-13.672,-109.924,23,57,15292
-0.069,-0.200,0.136,-0.305,-15.320,-130.310,23,57,15307
-0.025,-0.257,0.110,-1.221,-15.381,-166.382,23,57,15322
0.029,-0.281,0.089,-4.089,-16.663,-197.754,23,57,15337
0.040,-0.356,0.108,-5.676,-19.043,-212.463,23,57,15352
-0.007,-0.500,0.149,-9.033,-26.489,-239.990,23,57,15367
-0.040,-0.754,0.143,-15.381,-32.959,-263.184,23,57,15382
-0.003,-0.791,0.198,-20.447,-39.917,-270.447,23,57,15397
0.052,-1.005,0.198,-21.179,-63.660,-283.691,23,57,15412
0.123,-1.336,0.299,-10.132,-69.885,-300.842,23,57,15427
0.395,-1.651,0.354,-19.165,-76.294,-302.612,23,57,15442
0.875,-1.943,0.447,-12.634,-84.839,-308.960,23,57,15457
0.766,-2.068,0.514,-3.845,-59.875,-332.336,23,57,15472
0.760,-2.067,0.214,-4.883,25.879,-342.163,23,57,15487
0.703,-1.989,0.069,-3.296,57.129,-340.027,23,57,15502
0.769,-1.856,0.057,-15.137,61.951,-304.138,23,57,15517
0.941,-1.546,-0.232,-22.583,30.579,-242.798,23,57,15532
1.230,-1.515,-0.405,-2.930,-16.296,-182.861,23,57,15548
1.469,-1.245,-0.368,6.470,-49.500,-141.052,23,57,15562
1.605,-0.872,0.036,26.428,-99.365,-40.527,23,57,15577
1.684,-0.837,0.162,11.353,-101.807,49.072,23,57,15592
1.661,-0.956,0.212,1.465,-76.355,82.458,23,57,15607
-1.245,-1.788,0.109,-8.362,-9.766,132.263,23,57,15622
-0.982,-1.179,0.648,39.429,62.561,93.628,23,57,15637
0.737,-0.555,1.261,66.406,-13.306,62.683,23,57,15652
0.085,-2.153,0.599,-46.570,-17.090,92.712,23,57,15667
0.048,-1.425,0.892,-0.061,80.505,139.404,23,57,15682
0.407,-1.228,0.553,20.325,54.077,120.178,23,57,15697
0.539,-1.258,-0.220,17.151,125.183,107.605,23,57,15712
0.595,-1.153,-0.235,66.101,147.705,92.773,23,57,15727
0.203,-1.046,-0.334,53.955,132.690,84.290,23,57,15742
0.136,-0.934,-0.146,37.170,116.394,79.773,23,57,15757
0.063,-1.075,0.126,8.423,29.541,86.243,23,57,15772
0.157,-1.068,0.302,-3.113,-58.289,94.971,23,57,15787
0.265,-1.054,0.309,-4.883,-61.035,82.886,23,57,15802
0.316,-1.043,0.240,6.714,-43.091,72.327,23,57,15817
0.268,-1.038,0.100,17.029,15.991,48.706,23,57,15832
0.208,-1.030,0.063,19.714,51.086,30.823,23,57,15848
0.047,-1.011,-0.066,19.775,58.411,25.146,23,57,15862
-0.086,-1.001,-0.040,17.578,39.673,22.095,23,57,15877
0.019,-1.010,0.041,9.583,7.141,27.405,23,57,15893
0.050,-1.015,0.095,7.507,-3.357,28.809,23,57,15907
0.079,-1.022,0.180,7.324,-7.751,30.212,23,57,15922
0.106,-1.017,0.147,9.888,2.686,28.320,23,57,15937
0.096,-1.002,0.100,15.015,18.616,24.780,23,57,15952
0.038,-0.977,0.003,17.517,25.574,22.705,23,57,15967
-0.034,-0.979,0.016,16.663,21.973,23.804,23,57,15982
0.004,-1.000,0.005,15.503,4.395,29.175,23,57,15997
0.098,-1.021,0.026,14.954,-0.488,31.128,23,57,16012
0.158,-1.023,0.075,15.381,-0.671,32.410,23,57,16027
0.121,-1.032,0.077,15.137,8.850,29.602,23,57,16042
0.104,-1.043,0.058,14.771,7.629,29.053,23,57,16057
0.147,-1.018,0.053,14.709,3.906,29.297,23,57,16072
0.113,-1.029,0.067,15.442,-4.333,28.198,23,57,16087
0.104,-1.050,0.021,15.747,-7.874,28.687,23,57,16102
0.007,-1.042,-0.054,15.564,-7.446,28.992,23,57,16117
-0.057,-1.073,-0.079,15.198,-7.629,34.180,23,57,16132
-0.122,-1.092,-0.052,14.832,-7.385,43.091,23,57,16147
-0.120,-1.106,-0.039,14.465,-7.263,49.438,23,57,16162
-0.053,-1.111,-0.016,14.160,-4.272,63.843,23,57,16177
0.006,-1.178,0.121,13.000,5.188,77.026,23,57,16193
0.007,-1.232,0.066,11.780,14.954,90.332,23,57,16207
0.059,-1.273,0.038,12.878,18.311,96.375,23,57,16222
0.073,-1.353,0.094,15.991,16.846,109.375,23,57,16238
0.104,-1.576,0.073,15.991,18.616,121.399,23,57,16252
-0.194,-1.704,0.075,14.954,20.447,128.540,23,57,16267
-0.237,-1.749,0.299,16.846,15.015,144.653,23,57,16282
-0.305,-2.018,0.571,22.156,0.732,167.419,23,54,16297
-0.713,-2.281,0.620,5.066,-11.902,194.702,23,57,16312
-1.011,-2.353,0.726,7.751,-19.714,206.726,23,57,16327
-0.449,-1.991,0.526,26.123,-87.585,207.764,23,57,16342
0.162,-1.746,0.434,14.404,-85.999,215.088,23,57,16357
0.912,-1.580,0.136,-24.902,-41.931,205.627,23,57,16372
0.521,-1.617,0.159,-18.921,19.409,156.555,23,57,16387
0.194,-1.070,-0.092,-2.563,26.917,99.915,23,57,16402
-0.358,-0.796,0.085,15.381,23.804,53.772,23,57,16417
-0.514,-0.590,0.093,16.479,0.732,-8.850,23,57,16432
-0.305,-0.500,-0.113,4.456,-43.091,-32.959,23,57,16448
-0.189,-0.466,-0.104,-2.869,-55.664,-49.133,23,57,16462
-0.074,-0.364,-0.054,-8.606,-77.942,-86.853,23,57,16477
-0.080,-0.232,0.158,-19.836,-97.778,-125.183,23,57,16492
-0.102,-0.311,0.258,-24.902,-96.008,-144.531,23,57,16507
0.009,-0.374,0.236,-28.564,-84.167,-180.969,23,57,16522
0.069,-0.400,0.225,-28.931,-74.402,-216.187,23,57,16537
0.060,-0.475,0.241,-29.480,-60.364,-248.291,23,57,16552
0.070,-0.577,0.237,-28.381,-50.964,-261.719,23,57,16567
0.007,-0.857,0.205,-24.048,-53.284,-278.564,23,57,16582
0.154,-0.909,0.188,-12.939,-56.213,-300.659,23,57,16597
0.094,-0.992,0.126,-18.433,-55.237,-305.481,23,57,16612
0.178,-1.306,0.218,-29.114,-73.608,-305.786,23,57,16627
0.753,-1.697,0.314,-23.743,-88.562,-312.622,23,57,16642
0.746,-1.717,0.380,-21.606,-51.819,-334.534,23,57,16657
0.751,-1.939,0.285,-15.625,19.104,-345.581,23,57,16672
0.868,-1.941,0.036,-13.611,44.861,-344.238,23,57,16687
0.841,-1.977,-0.127,-25.391,54.077,-313.721,23,57,16702
0.793,-1.943,-0.240,-31.128,-0.366,-249.084,23,57,16717
1.038,-1.695,-0.453,-22.888,-22.034,-218.689,23,57,16732
1.302,-1.625,-0.606,11.108,-90.088,-143.372,23,57,16747
1.617,-1.357,-0.390,36.438,-128.662,-48.828,23,57,16762
1.776,-0.996,-0.144,35.645,-129.089,-3.418,23,57,16777
1.777,-0.938,0.024,20.325,-90.088,71.655,23,57,16792
1.796,-0.937,0.248,3.723,-21.118,123.291,23,57,16807
1.315,-1.132,0.516,0.793,74.036,141.907,23,57,16822
-2.025,-1.556,0.546,25.513,109.985,82.031,23,57,16837
-1.327,-1.305,0.844,49.072,-6.104,32.227,23,57,16852
0.958,-0.945,1.697,-119.751,210.083,107.910,23,57,16867
-0.120,-2.373,0.353,-13.000,179.749,120.911,23,57,16882
-0.051,-1.228,0.961,62.134,33.813,103.333,23,57,16897
0.501,-1.254,0.344,33.875,195.679,77.698,23,57,16912
0.456,-1.374,-0.669,73.975,175.476,76.843,23,57,16927
0.469,-1.215,-0.497,64.148,133.728,89.294,23,57,16942
0.035,-0.952,-0.402,15.869,42.969,97.473,23,57,16958
0.205,-0.952,0.095,-8.972,-52.612,113.464,23,57,16972
0.089,-1.117,0.480,-8.789,-83.679,111.816,23,57,16987
0.250,-1.099,0.426,0.488,-56.824,86.792,23,57,17002
0.461,-1.041,0.331,12.817,24.475,58.228,23,57,17017
0.291,-1.001,0.159,15.686,51.880,47.058,23,57,17032
0.212,-1.033,0.135,13.428,66.223,34.851,23,57,17047
0.133,-1.047,0.072,16.785,56.274,28.564,23,57,17062
-0.074,-0.971,0.023,10.193,15.259,32.288,23,57,17077
-0.078,-0.983,0.119,7.141,-2.502,35.095,23,57,17092
0.151,-1.015,0.104,1.587,-7.751,35.095,23,57,17107
0.175,-1.021,0.156,2.197,1.282,31.006,23,57,17122
0.149,-1.004,0.250,4.272,5.432,27.832,23,57,17137
0.164,-1.000,0.241,9.216,18.616,20.752,23,57,17152
0.105,-0.987,0.135,10.254,20.142,18.250,23,57,17167
-0.001,-0.999,0.135,10.132,10.376,23.254,23,57,17182
0.025,-1.016,0.141,9.216,-5.920,25.391,23,57,17197
0.089,-1.044,0.115,8.911,-15.747,26.978,23,57,17212
0.122,-1.018,0.141,7.568,-12.207,26.184,23,57,17227
0.057,-1.027,0.060,5.920,-10.193,26.184,23,57,17242
0.036,-1.004,0.034,2.991,-11.902,29.297,23,57,17257
0.024,-0.996,0.063,1.221,-9.949,35.034,23,57,17272
0.002,-1.013,0.100,1.526,-7.263,38.574,23,57,17287
-0.008,-1.027,0.123,2.747,-1.038,47.058,23,57,17302
-0.023,-1.060,0.120,3.723,5.249,56.763,23,57,17317
-0.050,-1.105,0.066,2.319,9.888,69.031,23,57,17332
-0.065,-1.133,0.070,1.709,10.864,75.806,23,57,17348
-0.042,-1.096,0.189,0.305,18.433,88.257,23,57,17362
0.086,-1.112,0.321,-1.648,36.255,99.548,23,57,17377
0.072,-1.236,0.245,-2.441,44.006,106.323,23,57,17392
0.074,-1.292,0.220,-2.686,47.546,120.850,23,57,17407
0.029,-1.385,0.192,-3.479,43.030,134.399,23,57,17422
0.032,-1.664,0.146,-5.432,44.739,150.146,23,57,17437
-0.198,-1.827,0.109,-6.775,39.795,159.241,23,57,17452
-0.364,-1.896,0.347,2.869,12.512,183.838,23,57,17467
-0.410,-2.173,0.793,-9.033,-10.742,210.449,23,57,17482
-1.182,-2.598,0.585,-18.250,-16.479,219.910,23,57,17497
-0.961,-2.296,0.560,5.066,-23.682,214.172,23,57,17512
-0.481,-2.020,0.200,1.160,-56.396,208.679,23,57,17527
0.814,-1.710,-0.162,-7.080,-47.302,211.487,23,57,17542
1.127,-1.719,-0.184,-40.039,11.292,195.129,23,57,17557
0.348,-1.414,0.101,-32.959,53.406,139.099,23,57,17572
0.235,-0.851,0.127,-30.396,44.128,99.609,23,57,17587
-0.377,-0.712,-0.072,-15.442,61.157,46.997,23,57,17602
-0.502,-0.691,-0.272,23.315,54.138,-25.452,23,57,17617
-0.094,-0.430,-0.402,7.141,7.446,-42.969,23,57,17632
0.043,-0.261,-0.265,-6.226,-2.502,-58.289,23,57,17647
0.025,-0.250,-0.227,-10.193,-8.850,-98.938,23,57,17662
-0.032,-0.246,-0.130,-5.859,-13.916,-137.634,23,57,17677
